id_cliente,nome,idade,data_nascimento,cidade,estado,email,renda_mensal,quantidade_compras,valor_total_compras,cliente_ativo
210,Patrícia Natalia Pereira Moura,33,1993-02-15,Curitiba,PR,cliente00210@exemplo.com,5927.54,39,9555.9,Não
211,Sérgio William Lima Fernandes,41,1985-02-02,Brasília,DF,cliente00211@exemplo.com,11067.99,19,14246.78,Sim
212,Lucas Juliana Souza Ribeiro,30,1996-03-08,Uberlândia,MG,cliente00212@exemplo.com,12256.19,46,26162.97,Sim
213,Sérgio Otávio Nascimento Fernandes,30,1995-11-29,Niterói,RJ,cliente00213@exemplo.com,11238.9,37,14413.46,Não
214,Eduardo Vanessa Almeida Santos,30,1995-09-07,Sorocaba,SP,cliente00214@exemplo.com,4075.59,28,9410.77,Sim
215,Mateus Vinícius Rodrigues Ribeiro,34,1992-07-05,Brasília,DF,cliente00215@exemplo.com,13283.04,47,21822.06,Sim
216,Patrícia Gabriela Barbosa Carvalho,26,1999-09-15,Brasília,DF,cliente00216@exemplo.com,8593.94,20,28700.56,Não
217,Rafael Juliana Barbosa Gomes,26,2000-04-26,Belo Horizonte,MG,cliente00217@exemplo.com,9736.03,12,28720.12,Não
218,Rafael João Almeida Lima,22,2004-08-04,Uberlândia,MG,cliente00218@exemplo.com,11016.16,44,21149.65,Não
219,Otávio Lucas Barbosa Nascimento,43,1982-11-29,Sorocaba,SP,cliente00219@exemplo.com,9241.94,34,11390.83,Não
220,Lucas Eduardo Lima Santos,43,1982-11-26,Santos,SP,cliente00220@exemplo.com,6175.91,28,19679.16,Não
221,Gabriela Gabriela Barbosa Nascimento,31,1995-03-19,Belo Horizonte,MG,cliente00221@exemplo.com,3353.18,39,22226.73,Sim
222,Henrique Bruno Mendes Almeida,28,1998-08-14,Niterói,RJ,cliente00222@exemplo.com,2208.63,26,9908.81,Não
223,Daniel Vanessa Pereira Silva,31,1994-09-08,Londrina,PR,cliente00223@exemplo.com,6993.25,30,14323.46,Sim
224,João Juliana Lima Santos,22,2004-06-25,Santos,SP,cliente00224@exemplo.com,10306.03,14,16054.57,Sim
225,Fernanda Mateus Costa Santos,38,1987-10-23,Brasília,DF,cliente00225@exemplo.com,4015.21,47,28863.94,Não
226,Bruno Ana Lima Fernandes,29,1997-01-14,Sorocaba,SP,cliente00226@exemplo.com,14034.14,21,8536.85,Não
227,Eduardo Patrícia Alves Nascimento,47,1978-08-26,Sorocaba,SP,cliente00227@exemplo.com,5964.24,46,13767.43,Não
228,Vinícius Fernanda Silva Carvalho,21,2005-06-21,Uberlândia,MG,cliente00228@exemplo.com,9165.05,48,5794.84,Não
229,Mateus Patrícia Carvalho Oliveira,38,1987-12-25,Sorocaba,SP,cliente00229@exemplo.com,3994.55,8,14323.62,Sim
230,Ana Isabela Martins Almeida,36,1990-01-15,Belo Horizonte,MG,cliente00230@exemplo.com,14379.47,19,17473.82,Sim
231,Isabela Thiago Gomes Almeida,53,1972-10-14,Sorocaba,SP,cliente00231@exemplo.com,7782.83,10,12162.5,Não
232,Vinícius Daniel Lima Gomes,29,1997-07-28,Niterói,RJ,cliente00232@exemplo.com,4458.24,8,14345.46,Não
233,William Sérgio Gomes Ribeiro,25,2001-06-27,Brasília,DF,cliente00233@exemplo.com,11724.23,42,24768.11,Sim
234,Vanessa Sérgio Oliveira Mendes,36,1990-01-15,Florianópolis,SC,cliente00234@exemplo.com,2554.39,36,3366.26,Sim
235,Renata Rafael Pereira Costa,41,1984-09-19,Fortaleza,CE,cliente00235@exemplo.com,3069.24,13,21507.54,Não
236,Carlos Patrícia Alves Santos,36,1990-05-05,Curitiba,PR,cliente00236@exemplo.com,8428.85,29,16917.34,Não
237,Vanessa João Silva Martins,45,1981-06-01,São Paulo,SP,cliente00237@exemplo.com,11568.36,37,2190.89,Não
238,Lucas Vinícius Oliveira Barbosa,53,1972-09-14,Santos,SP,cliente00238@exemplo.com,14812.85,30,952.05,Não
239,Fernanda Eduardo Ribeiro Gomes,39,1987-02-27,Fortaleza,CE,cliente00239@exemplo.com,13239.87,24,11269.37,Sim
240,Thiago Lucas Souza Costa,32,1994-02-06,Salvador,BA,cliente00240@exemplo.com,8639.37,46,29361.73,Sim
241,Ana João Alves Barbosa,37,1989-01-09,Salvador,BA,cliente00241@exemplo.com,12615.37,15,13818.76,Sim
242,Isabela Gabriela Souza Santos,27,1999-08-13,Recife,PE,cliente00242@exemplo.com,9801.46,1,7219.99,Sim
243,Daniel Sérgio Santos Alves,29,1996-10-25,Campinas,SP,cliente00243@exemplo.com,4803.91,2,12067.96,Sim
244,Rafael Gabriela Santos Pereira,34,1992-08-08,Uberlândia,MG,cliente00244@exemplo.com,4661.18,46,17283.31,Não
245,Henrique João Pereira Mendes,46,1979-12-01,Recife,PE,cliente00245@exemplo.com,5556.76,3,16701.54,Sim
246,Thiago Vanessa Ribeiro Barbosa,34,1992-03-26,Campinas,SP,cliente00246@exemplo.com,14625.92,41,20140.28,Não
247,Vinícius Mateus Ribeiro Pereira,43,1983-06-15,Salvador,BA,cliente00247@exemplo.com,3982.37,34,14205.56,Sim
248,João Vinícius Pereira Alves,54,1972-08-02,Recife,PE,cliente00248@exemplo.com,14565.11,35,15899.75,Não
249,Henrique Isabela Rodrigues Carvalho,27,1999-01-04,Santos,SP,cliente00249@exemplo.com,13950.05,23,2773.92,Sim
250,Bruno Isabela Martins Moura,29,1997-01-17,Campinas,SP,cliente00250@exemplo.com,13293.88,12,24139.52,Sim
251,Otávio Gabriela Carvalho Lima,55,1970-09-09,Rio de Janeiro,RJ,cliente00251@exemplo.com,14151.66,47,3519.49,Não
252,Henrique Vinícius Moura Rodrigues,38,1987-10-17,Niterói,RJ,cliente00252@exemplo.com,8953.07,49,8491.78,Não
253,Rafael Thiago Gomes Lima,44,1981-09-25,Florianópolis,SC,cliente00253@exemplo.com,8423.02,31,13980.12,Não
254,Juliana Gabriela Gomes Carvalho,38,1988-07-26,Campinas,SP,cliente00254@exemplo.com,9094.08,14,22237.57,Sim
255,Isabela Rafael Fernandes Fernandes,24,2002-04-19,Recife,PE,cliente00255@exemplo.com,5485.1,12,9895.96,Não
256,Renata Henrique Monteiro Barbosa,27,1999-05-14,Porto Alegre,RS,cliente00256@exemplo.com,4973.91,31,28995.25,Não
257,Natalia Fernanda Gomes Costa,50,1976-04-12,Brasília,DF,cliente00257@exemplo.com,3984.64,34,29709.71,Sim
258,Patrícia Bruno Oliveira Santos,22,2004-04-14,São Paulo,SP,cliente00258@exemplo.com,7067.3,40,6943.0,Sim
259,Ana Gabriela Mendes Alves,39,1986-09-28,Campinas,SP,cliente00259@exemplo.com,9840.78,42,28017.11,Não
260,Vanessa Otávio Silva Silva,32,1993-11-15,Recife,PE,cliente00260@exemplo.com,1659.99,33,21665.78,Não
261,Ana Patrícia Ribeiro Costa,51,1974-10-20,Sorocaba,SP,cliente00261@exemplo.com,8579.2,15,5757.96,Não
262,Lucas Isabela Martins Oliveira,39,1986-09-26,Salvador,BA,cliente00262@exemplo.com,7696.47,15,29706.99,Sim
263,João Vanessa Oliveira Santos,52,1974-03-12,Salvador,BA,cliente00263@exemplo.com,6620.06,35,14280.15,Sim
264,Vinícius Fernanda Oliveira Monteiro,37,1989-06-19,Porto Alegre,RS,cliente00264@exemplo.com,9139.06,6,26843.74,Sim
265,Henrique Gabriela Fernandes Monteiro,44,1982-02-28,Campinas,SP,cliente00265@exemplo.com,13976.15,43,27767.54,Sim
266,Fernanda Juliana Silva Rodrigues,30,1996-05-01,Curitiba,PR,cliente00266@exemplo.com,11655.44,45,24627.07,Sim
267,João Fernanda Fernandes Almeida,31,1995-06-03,Salvador,BA,cliente00267@exemplo.com,10639.97,34,9951.9,Sim
268,Vinícius William Oliveira Mendes,23,2003-06-10,Florianópolis,SC,cliente00268@exemplo.com,2224.9,27,6964.32,Sim
269,Juliana Sérgio Moura Moura,38,1987-10-18,Porto Alegre,RS,cliente00269@exemplo.com,1899.95,17,23506.44,Não
270,Otávio Henrique Gomes Barbosa,39,1986-11-03,Recife,PE,cliente00270@exemplo.com,4007.46,37,19820.16,Sim
271,Sérgio João Almeida Oliveira,52,1973-09-06,Belo Horizonte,MG,cliente00271@exemplo.com,3581.98,45,23516.71,Sim
272,William Mariana Carvalho Gomes,51,1974-10-12,Santos,SP,cliente00272@exemplo.com,1570.14,19,13342.08,Não
273,Daniel Eduardo Oliveira Costa,37,1989-05-02,Fortaleza,CE,cliente00273@exemplo.com,9019.3,32,12241.33,Sim
274,Carlos Lucas Barbosa Oliveira,29,1996-10-11,Porto Alegre,RS,cliente00274@exemplo.com,13160.2,0,8755.42,Não
275,Carlos William Barbosa Almeida,30,1995-08-28,Londrina,PR,cliente00275@exemplo.com,10751.77,10,4165.2,Não
276,Isabela Otávio Pereira Oliveira,49,1977-07-02,Recife,PE,cliente00276@exemplo.com,5225.49,19,14526.94,Sim
277,Lucas Isabela Almeida Monteiro,29,1996-08-20,Rio de Janeiro,RJ,cliente00277@exemplo.com,7681.13,8,9139.74,Não
278,Juliana Sérgio Martins Carvalho,36,1989-09-30,Porto Alegre,RS,cliente00278@exemplo.com,7313.32,41,29226.76,Sim
279,João Juliana Moura Rodrigues,35,1991-06-28,Porto Alegre,RS,cliente00279@exemplo.com,3898.1,25,29061.76,Não
280,William Vinícius Monteiro Fernandes,21,2005-01-28,Niterói,RJ,cliente00280@exemplo.com,5899.46,17,24494.84,Não
281,Lucas Daniel Fernandes Rodrigues,30,1996-07-26,Londrina,PR,cliente00281@exemplo.com,10703.12,35,807.48,Não
282,Vinícius Gabriela Alves Lima,25,2001-01-29,Santos,SP,cliente00282@exemplo.com,12556.04,50,23851.37,Não
283,Eduardo Thiago Lima Almeida,45,1981-05-02,Curitiba,PR,cliente00283@exemplo.com,11155.69,50,11309.72,Não
284,Sérgio Otávio Fernandes Martins,32,1993-12-21,Recife,PE,cliente00284@exemplo.com,8839.21,50,29052.84,Sim
285,Daniel Henrique Gomes Costa,27,1999-01-09,Campinas,SP,cliente00285@exemplo.com,9103.47,41,20324.16,Não
286,Juliana Mateus Souza Silva,52,1974-06-04,Belo Horizonte,MG,cliente00286@exemplo.com,4497.01,47,15563.93,Sim
287,Natalia Lucas Martins Alves,21,2004-08-24,Curitiba,PR,cliente00287@exemplo.com,6157.06,1,14483.13,Não
288,Mateus Carlos Souza Pereira,41,1985-08-17,Uberlândia,MG,cliente00288@exemplo.com,6131.4,50,6206.02,Não
289,Lucas Otávio Souza Alves,24,2002-05-22,Fortaleza,CE,cliente00289@exemplo.com,5805.28,19,1340.49,Sim
290,Ana Juliana Souza Costa,23,2003-03-21,Niterói,RJ,cliente00290@exemplo.com,8465.92,35,4804.07,Não
291,Natalia Henrique Martins Costa,48,1978-05-12,Recife,PE,cliente00291@exemplo.com,6840.36,47,18423.21,Sim
292,Natalia Renata Ribeiro Martins,56,1970-03-14,Rio de Janeiro,RJ,cliente00292@exemplo.com,4278.09,48,21112.79,Sim
293,Renata Daniel Barbosa Costa,40,1986-05-30,Porto Alegre,RS,cliente00293@exemplo.com,4160.5,7,7870.6,Não
294,Patrícia Thiago Carvalho Moura,39,1987-06-08,Salvador,BA,cliente00294@exemplo.com,9424.56,22,10559.55,Não
295,Sérgio Fernanda Lima Moura,30,1996-06-22,Santos,SP,cliente00295@exemplo.com,10573.49,20,3535.85,Não
296,Daniel Fernanda Gomes Pereira,33,1992-11-30,Salvador,BA,cliente00296@exemplo.com,7146.23,8,17244.18,Não
297,Fernanda Otávio Barbosa Costa,31,1994-11-22,Londrina,PR,cliente00297@exemplo.com,8110.17,8,5612.96,Não
298,Sérgio Bruno Gomes Silva,34,1991-09-27,Curitiba,PR,cliente00298@exemplo.com,4134.23,24,28914.87,Não
299,Mateus Vanessa Monteiro Ribeiro,24,2001-11-08,Fortaleza,CE,cliente00299@exemplo.com,8097.44,5,16961.93,Sim
300,João Bruno Nascimento Almeida,32,1994-02-12,Uberlândia,MG,cliente00300@exemplo.com,3770.82,29,16969.51,Não
301,Rafael Patrícia Souza Fernandes,51,1975-02-15,Belo Horizonte,MG,cliente00301@exemplo.com,11964.03,23,16261.3,Sim
302,William Natalia Barbosa Rodrigues,37,1989-01-26,Sorocaba,SP,cliente00302@exemplo.com,11435.85,41,22540.36,Não
303,Bruno Natalia Nascimento Gomes,52,1973-11-26,Fortaleza,CE,cliente00303@exemplo.com,13181.42,7,23268.95,Sim
304,Gabriela William Fernandes Gomes,24,2001-11-18,Recife,PE,cliente00304@exemplo.com,3740.75,8,23545.48,Sim
305,Bruno Renata Gomes Barbosa,44,1982-08-11,Londrina,PR,cliente00305@exemplo.com,5869.32,45,8779.04,Não
306,Patrícia Vanessa Souza Pereira,22,2003-08-25,Recife,PE,cliente00306@exemplo.com,13903.38,17,26011.43,Sim
307,Vinícius Eduardo Almeida Pereira,24,2001-11-29,Porto Alegre,RS,cliente00307@exemplo.com,12684.5,48,25306.67,Não
308,Otávio Eduardo Fernandes Nascimento,28,1998-03-01,Recife,PE,cliente00308@exemplo.com,6564.83,4,19008.83,Sim
309,Mariana Patrícia Nascimento Gomes,36,1990-05-25,Brasília,DF,cliente00309@exemplo.com,5918.41,0,26067.23,Sim
310,William Natalia Gomes Oliveira,20,2005-09-10,Salvador,BA,cliente00310@exemplo.com,4440.7,27,24745.43,Não
311,Isabela Juliana Lima Carvalho,32,1994-07-21,Curitiba,PR,cliente00311@exemplo.com,9142.92,31,23649.11,Sim
312,Bruno Daniel Alves Silva,51,1975-07-29,Londrina,PR,cliente00312@exemplo.com,7457.36,0,29755.15,Não
313,Gabriela Vinícius Pereira Lima,49,1977-02-17,Belo Horizonte,MG,cliente00313@exemplo.com,2760.09,23,7511.68,Não
314,Vanessa Thiago Costa Santos,38,1987-10-12,Uberlândia,MG,cliente00314@exemplo.com,11300.84,48,7024.32,Sim
315,Vinícius Daniel Silva Rodrigues,35,1991-05-23,Santos,SP,cliente00315@exemplo.com,3291.45,14,15583.33,Não
316,Ana Ana Carvalho Souza,37,1988-12-11,Curitiba,PR,cliente00316@exemplo.com,7948.95,14,11492.1,Sim
317,Daniel Juliana Gomes Lima,50,1976-02-25,Salvador,BA,cliente00317@exemplo.com,11941.72,48,26234.92,Sim
318,Carlos Patrícia Fernandes Silva,29,1997-05-18,Londrina,PR,cliente00318@exemplo.com,7441.34,46,6391.66,Sim
319,Mateus Sérgio Alves Rodrigues,52,1973-11-21,Sorocaba,SP,cliente00319@exemplo.com,3390.18,7,17687.22,Não
320,Lucas Mateus Carvalho Pereira,45,1981-02-11,Belo Horizonte,MG,cliente00320@exemplo.com,10202.38,15,16601.9,Não
321,Vinícius Ana Lima Rodrigues,33,1993-03-23,Rio de Janeiro,RJ,cliente00321@exemplo.com,11595.89,18,19385.09,Sim
322,Otávio Mariana Souza Almeida,34,1992-05-30,Santos,SP,cliente00322@exemplo.com,8631.87,0,29606.48,Não
323,Eduardo Mariana Fernandes Ribeiro,40,1986-05-23,Londrina,PR,cliente00323@exemplo.com,11796.8,49,2189.76,Sim
324,Ana Isabela Rodrigues Santos,53,1972-09-17,Salvador,BA,cliente00324@exemplo.com,8339.24,40,21378.87,Não
325,Mateus Vinícius Martins Oliveira,27,1998-09-25,Curitiba,PR,cliente00325@exemplo.com,5245.81,19,2370.65,Sim
326,Eduardo Rafael Carvalho Martins,30,1996-04-22,Santos,SP,cliente00326@exemplo.com,5687.29,27,21898.75,Sim
327,Bruno Henrique Oliveira Ribeiro,51,1975-03-16,Fortaleza,CE,cliente00327@exemplo.com,9766.01,3,9278.7,Sim
328,Daniel Ana Pereira Silva,49,1977-05-08,Brasília,DF,cliente00328@exemplo.com,14365.72,33,15516.69,Não
329,Fernanda Lucas Pereira Nascimento,23,2002-11-17,Sorocaba,SP,cliente00329@exemplo.com,11914.31,1,10050.33,Não
330,Isabela Patrícia Oliveira Nascimento,24,2001-12-14,Santos,SP,cliente00330@exemplo.com,8197.99,32,10803.72,Não
331,Renata Fernanda Gomes Costa,45,1981-06-11,Sorocaba,SP,cliente00331@exemplo.com,13572.62,43,21683.35,Sim
332,William Patrícia Silva Santos,56,1970-07-21,Niterói,RJ,cliente00332@exemplo.com,2120.75,23,11489.38,Sim
333,Fernanda Bruno Barbosa Ribeiro,46,1980-01-27,Porto Alegre,RS,cliente00333@exemplo.com,4851.55,46,9598.05,Sim
334,Renata Lucas Souza Mendes,26,2000-03-15,Campinas,SP,cliente00334@exemplo.com,3921.15,33,29442.42,Não
335,Carlos Natalia Lima Lima,41,1984-09-06,Santos,SP,cliente00335@exemplo.com,8966.73,0,11067.58,Não
336,Renata João Moura Almeida,35,1990-10-23,Florianópolis,SC,cliente00336@exemplo.com,9487.83,31,29933.61,Sim
337,William Rafael Almeida Pereira,56,1970-04-15,Recife,PE,cliente00337@exemplo.com,1822.79,34,10392.71,Sim
338,Juliana Ana Martins Lima,51,1974-08-31,Rio de Janeiro,RJ,cliente00338@exemplo.com,8652.5,15,12594.48,Sim
339,Eduardo Vinícius Nascimento Oliveira,54,1971-12-21,Niterói,RJ,cliente00339@exemplo.com,13613.38,33,12391.7,Não
340,Natalia William Oliveira Fernandes,52,1974-04-15,Curitiba,PR,cliente00340@exemplo.com,10102.41,25,2244.91,Sim
341,Mateus Vanessa Pereira Almeida,43,1983-01-31,Belo Horizonte,MG,cliente00341@exemplo.com,12987.34,25,21021.77,Não
342,Juliana Natalia Nascimento Almeida,53,1973-05-08,Rio de Janeiro,RJ,cliente00342@exemplo.com,3337.51,49,17541.24,Sim
343,Daniel Fernanda Alves Alves,42,1984-02-02,Recife,PE,cliente00343@exemplo.com,3129.95,22,28939.04,Sim
344,Natalia João Alves Nascimento,51,1975-05-19,Santos,SP,cliente00344@exemplo.com,3627.81,43,9126.45,Sim
345,Gabriela Juliana Pereira Oliveira,24,2001-11-25,Niterói,RJ,cliente00345@exemplo.com,14573.4,25,15403.79,Não
346,Isabela Fernanda Silva Martins,36,1990-04-14,Niterói,RJ,cliente00346@exemplo.com,2778.79,6,24116.9,Sim
347,Daniel Ana Santos Almeida,50,1975-11-12,Rio de Janeiro,RJ,cliente00347@exemplo.com,12619.59,23,20588.56,Sim
348,Renata Renata Nascimento Oliveira,55,1970-12-24,Santos,SP,cliente00348@exemplo.com,4169.63,41,13302.94,Sim
349,Carlos Juliana Souza Santos,35,1990-09-05,Campinas,SP,cliente00349@exemplo.com,3767.85,36,12994.69,Não
350,Otávio Ana Martins Ribeiro,48,1977-10-02,Florianópolis,SC,cliente00350@exemplo.com,4398.67,11,8249.45,Não
351,Eduardo Bruno Moura Moura,28,1997-09-04,Niterói,RJ,cliente00351@exemplo.com,10238.26,31,12359.77,Não
352,Bruno Carlos Nascimento Martins,50,1976-02-27,Recife,PE,cliente00352@exemplo.com,4192.68,33,7474.43,Sim
353,Mariana Vinícius Gomes Monteiro,32,1994-06-05,Brasília,DF,cliente00353@exemplo.com,6144.46,36,15071.8,Não
354,Isabela Fernanda Silva Carvalho,29,1996-10-14,Niterói,RJ,cliente00354@exemplo.com,1895.6,49,8427.98,Não
355,Patrícia Lucas Fernandes Almeida,49,1977-02-28,Sorocaba,SP,cliente00355@exemplo.com,4846.07,15,7995.81,Sim
356,Henrique Renata Martins Gomes,48,1977-10-17,Londrina,PR,cliente00356@exemplo.com,4693.44,20,24186.31,Não
357,Renata Ana Gomes Fernandes,31,1995-04-14,Curitiba,PR,cliente00357@exemplo.com,9101.97,12,25100.91,Não
358,Rafael João Costa Monteiro,54,1971-09-14,Santos,SP,cliente00358@exemplo.com,2258.27,38,6564.27,Não
359,Ana Juliana Moura Rodrigues,50,1975-11-08,Porto Alegre,RS,cliente00359@exemplo.com,11178.66,20,1786.68,Sim
360,Renata Vinícius Pereira Souza,33,1993-08-10,Florianópolis,SC,cliente00360@exemplo.com,14467.54,23,21136.14,Não
361,Renata Daniel Carvalho Lima,42,1984-06-21,Curitiba,PR,cliente00361@exemplo.com,14674.12,46,28460.81,Não
362,Thiago Juliana Costa Barbosa,25,2001-02-10,Florianópolis,SC,cliente00362@exemplo.com,4513.7,37,24433.63,Não
363,João William Lima Pereira,48,1977-12-21,São Paulo,SP,cliente00363@exemplo.com,14308.64,36,11748.04,Sim
364,Fernanda Sérgio Carvalho Moura,46,1979-11-29,Sorocaba,SP,cliente00364@exemplo.com,14145.29,9,9935.05,Sim
365,Henrique Lucas Carvalho Costa,28,1998-07-16,Santos,SP,cliente00365@exemplo.com,12592.43,42,19173.08,Não
366,Natalia Ana Nascimento Rodrigues,45,1981-03-12,Santos,SP,cliente00366@exemplo.com,6231.5,50,3241.04,Sim
367,Bruno Mariana Alves Ribeiro,49,1977-06-18,Recife,PE,cliente00367@exemplo.com,8156.61,24,10536.94,Não
368,Daniel Otávio Fernandes Almeida,49,1977-04-18,Fortaleza,CE,cliente00368@exemplo.com,2495.08,2,8847.26,Não
369,Isabela Daniel Oliveira Carvalho,49,1977-08-19,Salvador,BA,cliente00369@exemplo.com,3672.21,4,16411.39,Sim
370,Juliana Sérgio Moura Monteiro,25,2001-08-08,São Paulo,SP,cliente00370@exemplo.com,7322.87,41,4949.92,Não
371,Fernanda Bruno Souza Carvalho,47,1979-03-22,Rio de Janeiro,RJ,cliente00371@exemplo.com,7025.28,35,21661.14,Não
372,Vanessa João Lima Almeida,52,1974-04-21,Campinas,SP,cliente00372@exemplo.com,6804.18,35,25195.64,Sim
373,Bruno Lucas Silva Ribeiro,52,1973-12-06,Uberlândia,MG,cliente00373@exemplo.com,12622.61,40,18006.47,Sim
374,Daniel Ana Rodrigues Costa,28,1998-08-18,Uberlândia,MG,cliente00374@exemplo.com,14690.28,30,25313.07,Não
375,Mariana Otávio Monteiro Nascimento,52,1974-02-02,Salvador,BA,cliente00375@exemplo.com,3995.9,24,11082.05,Não
376,Bruno Isabela Alves Alves,44,1981-10-25,Niterói,RJ,cliente00376@exemplo.com,12800.56,36,1849.18,Sim
377,Carlos Vanessa Gomes Barbosa,38,1988-07-27,Niterói,RJ,cliente00377@exemplo.com,8973.63,24,24552.16,Não
378,Rafael Vanessa Monteiro Fernandes,46,1980-07-27,Brasília,DF,cliente00378@exemplo.com,5534.5,25,27083.32,Sim
379,Patrícia Renata Mendes Fernandes,26,2000-05-23,Curitiba,PR,cliente00379@exemplo.com,3123.81,48,13471.19,Sim
380,Gabriela Gabriela Pereira Santos,37,1988-12-28,Santos,SP,cliente00380@exemplo.com,14841.78,27,6057.58,Sim
381,Sérgio Isabela Carvalho Oliveira,52,1973-11-26,Salvador,BA,cliente00381@exemplo.com,9010.92,35,9783.8,Não
382,Patrícia Natalia Silva Moura,30,1996-05-10,Recife,PE,cliente00382@exemplo.com,3019.0,9,4445.99,Sim
383,Daniel Renata Souza Lima,32,1994-01-10,Florianópolis,SC,cliente00383@exemplo.com,13351.56,16,11491.3,Não
384,Renata Sérgio Monteiro Santos,48,1977-09-22,Belo Horizonte,MG,cliente00384@exemplo.com,6940.15,39,18259.66,Não
385,Bruno Mariana Carvalho Almeida,54,1972-03-18,Brasília,DF,cliente00385@exemplo.com,13931.27,23,606.99,Não
386,João Isabela Monteiro Souza,46,1980-03-23,Curitiba,PR,cliente00386@exemplo.com,5556.49,47,13293.32,Não
387,Isabela William Ribeiro Moura,27,1998-12-16,Santos,SP,cliente00387@exemplo.com,4037.13,13,27402.98,Não
388,William Otávio Mendes Gomes,54,1972-07-09,Londrina,PR,cliente00388@exemplo.com,2385.83,45,15203.86,Sim
389,Patrícia Renata Silva Costa,47,1978-08-25,Rio de Janeiro,RJ,cliente00389@exemplo.com,12799.19,15,992.13,Sim
390,Lucas Vinícius Rodrigues Nascimento,40,1986-07-11,Fortaleza,CE,cliente00390@exemplo.com,8319.21,40,27692.21,Sim
391,Henrique Lucas Monteiro Moura,36,1990-01-04,Londrina,PR,cliente00391@exemplo.com,14467.03,30,17606.41,Não
392,Lucas Fernanda Nascimento Oliveira,43,1982-10-15,São Paulo,SP,cliente00392@exemplo.com,6718.64,10,25614.64,Sim
393,Henrique Thiago Almeida Rodrigues,44,1982-01-26,Recife,PE,cliente00393@exemplo.com,8429.3,49,29014.15,Sim
394,Otávio Eduardo Costa Moura,20,2005-12-04,São Paulo,SP,cliente00394@exemplo.com,4520.9,38,24152.57,Não
395,Vinícius Vinícius Nascimento Ribeiro,39,1986-11-21,Florianópolis,SC,cliente00395@exemplo.com,7696.47,13,14000.94,Não
396,Renata Daniel Silva Mendes,26,1999-09-18,Florianópolis,SC,cliente00396@exemplo.com,9079.67,38,18271.5,Não
397,Vanessa Daniel Monteiro Oliveira,41,1985-01-31,Belo Horizonte,MG,cliente00397@exemplo.com,10148.03,17,7834.41,Não
398,Gabriela Eduardo Mendes Almeida,54,1972-07-19,Salvador,BA,cliente00398@exemplo.com,10417.16,43,4197.89,Sim
399,Thiago Otávio Lima Nascimento,37,1988-10-10,Salvador,BA,cliente00399@exemplo.com,6741.71,2,17490.71,Sim
400,Juliana William Almeida Barbosa,27,1998-08-20,Brasília,DF,cliente00400@exemplo.com,13738.11,42,10754.91,Não
401,Fernanda Vanessa Barbosa Costa,43,1983-03-07,Sorocaba,SP,cliente00401@exemplo.com,7855.54,47,7759.56,Sim
402,Vanessa Juliana Oliveira Almeida,40,1985-12-08,Niterói,RJ,cliente00402@exemplo.com,11546.83,19,12614.18,Não
403,Lucas Isabela Fernandes Lima,35,1990-10-21,Sorocaba,SP,cliente00403@exemplo.com,7852.24,40,17507.24,Sim
404,Otávio Gabriela Mendes Souza,26,2000-07-14,Salvador,BA,cliente00404@exemplo.com,8652.82,26,1621.86,Sim
405,Eduardo Gabriela Carvalho Ribeiro,31,1995-07-18,Fortaleza,CE,cliente00405@exemplo.com,3433.53,45,5410.7,Sim
